skill_id,skill_box_name,skill_name,skill_category,skill_type,skill_difficulty,skill_base_status,skill_pre_defined_level,skill_source_book,skill_source_page,skill_description,skill_prerequisite,skill_parry_modifier
SKILL-045,BROQUEL - F|F,BROQUEL,Armas e Combate,F,F,DX,"
- DX -4
- ESCUDO -2",Módulo Básico,50,"
- Esta é a habilidade em usar um broquel (um pequeno escudo seguro com a mão ou preso ao braço) de estilo medieval.
- Esta perícia é usada exatamente da mesma maneira que a Perícia Escudo, e pode ser usada para calcular um Bloqueio se você tiver um broquel ao invés de um escudo.",,
SKILL-046,BESTA - F|F,BESTA,Armas e Combate,F,F,DX,"
- DX -4",Módulo Básico,50,"
- Esta é a perícia no uso de bestas, incluindo as bestas de balas ou de pedras.
- Se você tiver esta perícia, saberá como funcionam as máquinas do tipo da besta usadas para sitiar castelos, mas não terá nenhuma habilidade especial no seu uso.",,
SKILL-047,SACAR RAPIDO | FACAS - F|F,SACAR RAPIDO | FACAS,Armas e Combate,F,F,DX,,Módulo Básico,50,"
- Existe uma perícia independente para cada tipo de arma.
- Ela está disponível para as seguintes armas:  Faca, Cassetete, Espada (uma só mão), Espada de Duas Mãos, Flecha (inclusive os virotes de besta), Pistola, Fuzil (incluindo metralhadoras de mão, etc...), pentes, municiador rápido.
- O Mestre pode acrescentar uma nova perícia deste tipo para qualquer arma que possa ser sacada rapidamente, mas seja significativamente diferente de todas as armas acima.
- Esta perícia é usada quando você deseja preparar uma arma que está em seu coldre, bainha, etc...
- Um sucesso significa que você preparou a arma instantaneamente (isto não conta como manobra) e pode atacar com ela (ou carregar o arco) no mesmo turno.
- Uma falha significa que você preparou a arma normalmente, mas não pode fazer mais nada neste turno (se era uma flecha você a deixou cair).
- Uma falha crítica significa que você deixou a arma cair (ou, no caso de flechas, toda a aljava).
- A vantagem Reflexos em Combate dá um bônus de +1 em testes de Sacar Rápido.",,
SKILL-048,SACAR RAPIDO | ESPADAS - F|F,SACAR RAPIDO | ESPADAS,Armas e Combate,F,F,DX,,Módulo Básico,50,"
- Existe uma perícia independente para cada tipo de arma.
- Ela está disponível para as seguintes armas:  Faca, Cassetete, Espada (uma só mão), Espada de Duas Mãos, Flecha (inclusive os virotes de besta), Pistola, Fuzil (incluindo metralhadoras de mão, etc...), pentes, municiador rápido.
- O Mestre pode acrescentar uma nova perícia deste tipo para qualquer arma que possa ser sacada rapidamente, mas seja significativamente diferente de todas as armas acima.
- Esta perícia é usada quando você deseja preparar uma arma que está em seu coldre, bainha, etc...
- Um sucesso significa que você preparou a arma instantaneamente (isto não conta como manobra) e pode atacar com ela (ou carregar o arco) no mesmo turno.
- Uma falha significa que você preparou a arma normalmente, mas não pode fazer mais nada neste turno (se era uma flecha você a deixou cair).
- Uma falha crítica significa que você deixou a arma cair (ou, no caso de flechas, toda a aljava).
- A vantagem Reflexos em Combate dá um bônus de +1 em testes de Sacar Rápido.",,
SKILL-049,SACAR RAPIDO | MACHADOS/MAÇA - F|F,SACAR RAPIDO | MACHADOS/MAÇA,Armas e Combate,F,F,DX,,Módulo Básico,50,"
- Existe uma perícia independente para cada tipo de arma.
- Ela está disponível para as seguintes armas:  Faca, Cassetete, Espada (uma só mão), Espada de Duas Mãos, Flecha (inclusive os virotes de besta), Pistola, Fuzil (incluindo metralhadoras de mão, etc...), pentes, municiador rápido.
- O Mestre pode acrescentar uma nova perícia deste tipo para qualquer arma que possa ser sacada rapidamente, mas seja significativamente diferente de todas as armas acima.
- Esta perícia é usada quando você deseja preparar uma arma que está em seu coldre, bainha, etc...
- Um sucesso significa que você preparou a arma instantaneamente (isto não conta como manobra) e pode atacar com ela (ou carregar o arco) no mesmo turno.
- Uma falha significa que você preparou a arma normalmente, mas não pode fazer mais nada neste turno (se era uma flecha você a deixou cair).
- Uma falha crítica significa que você deixou a arma cair (ou, no caso de flechas, toda a aljava).
- A vantagem Reflexos em Combate dá um bônus de +1 em testes de Sacar Rápido.",,
SKILL-050,SACAR RAPIDO | LANÇAS/BASTÕES - F|F,SACAR RAPIDO | LANÇAS/BASTÕES,Armas e Combate,F,F,DX,,Módulo Básico,50,"
- Existe uma perícia independente para cada tipo de arma.
- Ela está disponível para as seguintes armas:  Faca, Cassetete, Espada (uma só mão), Espada de Duas Mãos, Flecha (inclusive os virotes de besta), Pistola, Fuzil (incluindo metralhadoras de mão, etc...), pentes, municiador rápido.
- O Mestre pode acrescentar uma nova perícia deste tipo para qualquer arma que possa ser sacada rapidamente, mas seja significativamente diferente de todas as armas acima.
- Esta perícia é usada quando você deseja preparar uma arma que está em seu coldre, bainha, etc...
- Um sucesso significa que você preparou a arma instantaneamente (isto não conta como manobra) e pode atacar com ela (ou carregar o arco) no mesmo turno.
- Uma falha significa que você preparou a arma normalmente, mas não pode fazer mais nada neste turno (se era uma flecha você a deixou cair).
- Uma falha crítica significa que você deixou a arma cair (ou, no caso de flechas, toda a aljava).
- A vantagem Reflexos em Combate dá um bônus de +1 em testes de Sacar Rápido.",,
SKILL-051,SACAR RÁPIDO | MANGUAIS - F|F,SACAR RÁPIDO | MANGUAIS,Armas e Combate,F,F,DX,,Módulo Básico,50,"
- Existe uma perícia independente para cada tipo de arma.
- Ela está disponível para as seguintes armas:  Faca, Cassetete, Espada (uma só mão), Espada de Duas Mãos, Flecha (inclusive os virotes de besta), Pistola, Fuzil (incluindo metralhadoras de mão, etc...), pentes, municiador rápido.
- O Mestre pode acrescentar uma nova perícia deste tipo para qualquer arma que possa ser sacada rapidamente, mas seja significativamente diferente de todas as armas acima.
- Esta perícia é usada quando você deseja preparar uma arma que está em seu coldre, bainha, etc...
- Um sucesso significa que você preparou a arma instantaneamente (isto não conta como manobra) e pode atacar com ela (ou carregar o arco) no mesmo turno.
- Uma falha significa que você preparou a arma normalmente, mas não pode fazer mais nada neste turno (se era uma flecha você a deixou cair).
- Uma falha crítica significa que você deixou a arma cair (ou, no caso de flechas, toda a aljava).
- A vantagem Reflexos em Combate dá um bônus de +1 em testes de Sacar Rápido.",,
SKILL-052,SACAR RÁPIDO | CHICOTES - F|F,SACAR RÁPIDO | CHICOTES,Armas e Combate,F,F,DX,,Módulo Básico,50,"
- Existe uma perícia independente para cada tipo de arma.
- Ela está disponível para as seguintes armas:  Faca, Cassetete, Espada (uma só mão), Espada de Duas Mãos, Flecha (inclusive os virotes de besta), Pistola, Fuzil (incluindo metralhadoras de mão, etc...), pentes, municiador rápido.
- O Mestre pode acrescentar uma nova perícia deste tipo para qualquer arma que possa ser sacada rapidamente, mas seja significativamente diferente de todas as armas acima.
- Esta perícia é usada quando você deseja preparar uma arma que está em seu coldre, bainha, etc...
- Um sucesso significa que você preparou a arma instantaneamente (isto não conta como manobra) e pode atacar com ela (ou carregar o arco) no mesmo turno.
- Uma falha significa que você preparou a arma normalmente, mas não pode fazer mais nada neste turno (se era uma flecha você a deixou cair).
- Uma falha crítica significa que você deixou a arma cair (ou, no caso de flechas, toda a aljava).
- A vantagem Reflexos em Combate dá um bônus de +1 em testes de Sacar Rápido.",,
SKILL-053,SACAR RÁPIDO | ARMAS EXÓTICAS - F|F,SACAR RÁPIDO | ARMAS EXÓTICAS,Armas e Combate,F,F,DX,,Módulo Básico,50,"
- Existe uma perícia independente para cada tipo de arma.
- Ela está disponível para as seguintes armas:  Faca, Cassetete, Espada (uma só mão), Espada de Duas Mãos, Flecha (inclusive os virotes de besta), Pistola, Fuzil (incluindo metralhadoras de mão, etc...), pentes, municiador rápido.
- O Mestre pode acrescentar uma nova perícia deste tipo para qualquer arma que possa ser sacada rapidamente, mas seja significativamente diferente de todas as armas acima.
- Esta perícia é usada quando você deseja preparar uma arma que está em seu coldre, bainha, etc...
- Um sucesso significa que você preparou a arma instantaneamente (isto não conta como manobra) e pode atacar com ela (ou carregar o arco) no mesmo turno.
- Uma falha significa que você preparou a arma normalmente, mas não pode fazer mais nada neste turno (se era uma flecha você a deixou cair).
- Uma falha crítica significa que você deixou a arma cair (ou, no caso de flechas, toda a aljava).
- A vantagem Reflexos em Combate dá um bônus de +1 em testes de Sacar Rápido.",,
SKILL-054,SACAR RAPIDO | ARCOS - F|F,SACAR RAPIDO | ARCOS,Armas e Combate,F,F,DX,,Módulo Básico,50,"
- Existe uma perícia independente para cada tipo de arma.
- Ela está disponível para as seguintes armas:  Faca, Cassetete, Espada (uma só mão), Espada de Duas Mãos, Flecha (inclusive os virotes de besta), Pistola, Fuzil (incluindo metralhadoras de mão, etc...), pentes, municiador rápido.
- O Mestre pode acrescentar uma nova perícia deste tipo para qualquer arma que possa ser sacada rapidamente, mas seja significativamente diferente de todas as armas acima.
- Esta perícia é usada quando você deseja preparar uma arma que está em seu coldre, bainha, etc...
- Um sucesso significa que você preparou a arma instantaneamente (isto não conta como manobra) e pode atacar com ela (ou carregar o arco) no mesmo turno.
- Uma falha significa que você preparou a arma normalmente, mas não pode fazer mais nada neste turno (se era uma flecha você a deixou cair).
- Uma falha crítica significa que você deixou a arma cair (ou, no caso de flechas, toda a aljava).
- A vantagem Reflexos em Combate dá um bônus de +1 em testes de Sacar Rápido.",,
SKILL-055,SACAR | RAPIDO FLECHAS - F|F,SACAR | RAPIDO FLECHAS,Armas e Combate,F,F,DX,,Módulo Básico,50,"
- Existe uma perícia independente para cada tipo de arma.
- Ela está disponível para as seguintes armas:  Faca, Cassetete, Espada (uma só mão), Espada de Duas Mãos, Flecha (inclusive os virotes de besta), Pistola, Fuzil (incluindo metralhadoras de mão, etc...), pentes, municiador rápido.
- O Mestre pode acrescentar uma nova perícia deste tipo para qualquer arma que possa ser sacada rapidamente, mas seja significativamente diferente de todas as armas acima.
- Esta perícia é usada quando você deseja preparar uma arma que está em seu coldre, bainha, etc...
- Um sucesso significa que você preparou a arma instantaneamente (isto não conta como manobra) e pode atacar com ela (ou carregar o arco) no mesmo turno.
- Uma falha significa que você preparou a arma normalmente, mas não pode fazer mais nada neste turno (se era uma flecha você a deixou cair).
- Uma falha crítica significa que você deixou a arma cair (ou, no caso de flechas, toda a aljava).
- A vantagem Reflexos em Combate dá um bônus de +1 em testes de Sacar Rápido.",,
SKILL-056,SACAR RAPIDO | ARMAS DE PÓLVORA - F|F,SACAR RAPIDO | ARMAS DE PÓLVORA,Armas e Combate,F,F,DX,,Módulo Básico,50,"
- Existe uma perícia independente para cada tipo de arma.
- Ela está disponível para as seguintes armas:  Faca, Cassetete, Espada (uma só mão), Espada de Duas Mãos, Flecha (inclusive os virotes de besta), Pistola, Fuzil (incluindo metralhadoras de mão, etc...), pentes, municiador rápido.
- O Mestre pode acrescentar uma nova perícia deste tipo para qualquer arma que possa ser sacada rapidamente, mas seja significativamente diferente de todas as armas acima.
- Esta perícia é usada quando você deseja preparar uma arma que está em seu coldre, bainha, etc...
- Um sucesso significa que você preparou a arma instantaneamente (isto não conta como manobra) e pode atacar com ela (ou carregar o arco) no mesmo turno.
- Uma falha significa que você preparou a arma normalmente, mas não pode fazer mais nada neste turno (se era uma flecha você a deixou cair).
- Uma falha crítica significa que você deixou a arma cair (ou, no caso de flechas, toda a aljava).
- A vantagem Reflexos em Combate dá um bônus de +1 em testes de Sacar Rápido.",,
SKILL-057,SACAR RAPIDO | ARMAS DE FOGO - F|F,SACAR RAPIDO | ARMAS DE FOGO,Armas e Combate,F,F,DX,,Módulo Básico,50,"
- Existe uma perícia independente para cada tipo de arma.
- Ela está disponível para as seguintes armas:  Faca, Cassetete, Espada (uma só mão), Espada de Duas Mãos, Flecha (inclusive os virotes de besta), Pistola, Fuzil (incluindo metralhadoras de mão, etc...), pentes, municiador rápido.
- O Mestre pode acrescentar uma nova perícia deste tipo para qualquer arma que possa ser sacada rapidamente, mas seja significativamente diferente de todas as armas acima.
- Esta perícia é usada quando você deseja preparar uma arma que está em seu coldre, bainha, etc...
- Um sucesso significa que você preparou a arma instantaneamente (isto não conta como manobra) e pode atacar com ela (ou carregar o arco) no mesmo turno.
- Uma falha significa que você preparou a arma normalmente, mas não pode fazer mais nada neste turno (se era uma flecha você a deixou cair).
- Uma falha crítica significa que você deixou a arma cair (ou, no caso de flechas, toda a aljava).
- A vantagem Reflexos em Combate dá um bônus de +1 em testes de Sacar Rápido.",,
SKILL-058,ESGRIMA - F|M,ESGRIMA,Armas e Combate,F,M,DX,"
- DX - 5",Módulo Básico,50,"
- Esta é a capacidade de usar as armas dos esgrimistas (rapieira, espadim e sabre).
- O sabre é uma arma leve, cortante e perfurante.
- Se você tiver uma arma destas, um escudo pequeno e uma Carga não maior do que leve, seu Aparar será 2/3 de seu NH em Esgrima (arredondado para baixo).
- Além disso, você pode aparar duas vezes por turno.
- Se você estiver em Defesa Total, poderá aparar qualquer número de ataques em uma rodada.
- Muitos esgrimistas carregam uma adaga como segunda arma. Ela também pode aparar (apara 3 ataques por rodada), mas apenas com a habilidade normal do esgrimista em aparar com uma Faca.
- A única desvantagem do aparar do esgrimista é que suas armas são muito leves e podem quebrar quando usadas para aparar (v. pág. 99, 110).",,0.6666666667
SKILL-059,MANGUAL - F|D,MANGUAL,Armas e Combate,F,D,DX,"
- DX -6",Módulo Básico,50,"
- Esta é a perícia no uso de armas desbalanceadas, com a cabeça ligada ao cabo por uma corrente ou corda, tal como o mangual, morningstar ou o nunchaku.
- O mangual é difícil de se usar, mas difícil de se oferecer defesa também.
- Qualquer tentativa de bloquear uma destas armas está submetida a um redutor de -2.
- Qualquer tentativa de aparar tem um redutor de -4.
- Facas e armas de Esgrima não podem aparar um Mangual. 
- Defesas de artes marciais podem aparar um mangual, mas com um redutor de -4.",,
