spell_id,spell_box_name,spell_school,spell_name,spell_difficulty,spell_tier,spell_type,spell_requirements,spell_cost,spell_cast_time,spell_target_type,spell_range,spell_effect_area,spell_scaling,spell_duration,spell_description,spell_observation
MAN-0055,ARMADURA MÁGICA | M,Arcanomancia,Armadura Mágica,M,Aprendiz,Proteção,"
- Moldar Mana",2,Instantâneo,Alvo Único,3 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcance adicional.
- +5 de Mana para cada Turno de duração adicional.",2 Turnos,"
- Aumenta a resistência a dano de um alvo vivo. A RD deste feitiço é tratada para todos os efeitos como a RD de uma armadura.
- RD +1",
MAN-0056,ARMADURA MÁGICA | M,Arcanomancia,Armadura Mágica,M,Experiente,Proteção,"
- Moldar Mana",2,Instantâneo,Alvo Único,5 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcance adicional.
- +4 de Mana para cada Turno de duração adicional.",2 Turnos,"
- Aumenta a resistência a dano de um alvo vivo. A RD deste feitiço é tratada para todos os efeitos como a RD de uma armadura.
- RD +2",
MAN-0057,ARMADURA MÁGICA | M,Arcanomancia,Armadura Mágica,M,Veterano,Proteção,"
- Moldar Mana",2,Instantâneo,Alvo Único,8 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 2 Hex de raio de alcance adicionais.
- +3 de Mana para cada Turno de duração adicional.",3 Turnos,"
- Aumenta a resistência a dano de um alvo vivo. A RD deste feitiço é tratada para todos os efeitos como a RD de uma armadura.
- RD +3",
MAN-0058,ARMADURA MÁGICA | M,Arcanomancia,Armadura Mágica,M,Especialista,Proteção,"
- Moldar Mana",2,Instantâneo,Alvo Único,12 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 2 Hex de raio de alcance adicionais.
- +2 de Mana para cada Turno de duração adicional.
",3 Turnos,"
- Aumenta a resistência a dano de um alvo vivo. A RD deste feitiço é tratada para todos os efeitos como a RD de uma armadura.
- RD +4",
MAN-0059,ARMADURA MÁGICA | M,Arcanomancia,Armadura Mágica,M,Mestre,Proteção,"
- Moldar Mana",2,Instantâneo,Alvo Único,15 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 3 Hex de raio de alcance adicionais.
- +1 de Mana para cada Turno de duração adicional.",5 Turnos,"
- Aumenta a resistência a dano de um alvo vivo. A RD deste feitiço é tratada para todos os efeitos como a RD de uma armadura.
- RD +5",
MAN-0060,ESCUDO DE PROJÉTEIS | M,Arcanomancia,Escudo de Projéteis,M,Aprendiz,Proteção,"
- Moldar Mana",4,Instantâneo,Alvo Único,3 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcance adicional.
- +5 de Mana para cada Turno de duração adicional.",2 Turnos,"
- Desvia qualquer projétil inofensivamente pela fração mínima necessária para garantir que errem o alvo; o efeito no jogo é que o projétil continua em linha reta, passando pelo alvo. ","
- Funciona com todos os tipos de projéteis flechas, balas, pedras caindo, magias de projéteis, estilhaços, ttudo.
- O Mestre deve ocultar a existência da magia dos inimigos do conjurador o máximo possível, dizendo que eles erraram por pouco!"
MAN-0061,ESCUDO DE PROJÉTEIS | M,Arcanomancia,Escudo de Projéteis,M,Experiente,Proteção,"
- Moldar Mana",4,Instantâneo,Alvo Único,5 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcance adicional.
- +4 de Mana para cada Turno de duração adicional.",2 Turnos,"
- Desvia qualquer projétil inofensivamente pela fração mínima necessária para garantir que errem o alvo; o efeito no jogo é que o projétil continua em linha reta, passando pelo alvo. ","
- Funciona com todos os tipos de projéteis flechas, balas, pedras caindo, magias de projéteis, estilhaços, ttudo.
- O Mestre deve ocultar a existência da magia dos inimigos do conjurador o máximo possível, dizendo que eles erraram por pouco!"
MAN-0062,ESCUDO DE PROJÉTEIS | M,Arcanomancia,Escudo de Projéteis,M,Veterano,Proteção,"
- Moldar Mana",4,Instantâneo,Alvo Único,8 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 2 Hex de raio de alcance adicionais.
- +3 de Mana para cada Turno de duração adicional.",3 Turnos,"
- Desvia qualquer projétil inofensivamente pela fração mínima necessária para garantir que errem o alvo; o efeito no jogo é que o projétil continua em linha reta, passando pelo alvo. ","
- Funciona com todos os tipos de projéteis flechas, balas, pedras caindo, magias de projéteis, estilhaços, ttudo.
- O Mestre deve ocultar a existência da magia dos inimigos do conjurador o máximo possível, dizendo que eles erraram por pouco!"
MAN-0063,ESCUDO DE PROJÉTEIS | M,Arcanomancia,Escudo de Projéteis,M,Especialista,Proteção,"
- Moldar Mana",4,Instantâneo,Alvo Único,12 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 2 Hex de raio de alcance adicionais.
- +2 de Mana para cada Turno de duração adicional.
",3 Turnos,"
- Desvia qualquer projétil inofensivamente pela fração mínima necessária para garantir que errem o alvo; o efeito no jogo é que o projétil continua em linha reta, passando pelo alvo. ","
- Funciona com todos os tipos de projéteis flechas, balas, pedras caindo, magias de projéteis, estilhaços, ttudo.
- O Mestre deve ocultar a existência da magia dos inimigos do conjurador o máximo possível, dizendo que eles erraram por pouco!"
MAN-0064,ESCUDO DE PROJÉTEIS | M,Arcanomancia,Escudo de Projéteis,M,Mestre,Proteção,"
- Moldar Mana",4,Instantâneo,Alvo Único,15 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 3 Hex de raio de alcance adicionais.
- +1 de Mana para cada Turno de duração adicional.",5 Turnos,"
- Desvia qualquer projétil inofensivamente pela fração mínima necessária para garantir que errem o alvo; o efeito no jogo é que o projétil continua em linha reta, passando pelo alvo. ","
- Funciona com todos os tipos de projéteis flechas, balas, pedras caindo, magias de projéteis, estilhaços, ttudo.
- O Mestre deve ocultar a existência da magia dos inimigos do conjurador o máximo possível, dizendo que eles erraram por pouco!"
MAN-0065,REVERTER PROJÉTEIS | D,Arcanomancia,Reverter Projéteis,D,Aprendiz,Proteção,"
- Moldar Mana
- Escudo de Projéteis",8,1 Turno,Alvo Único,3 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcance adicional.
- +5 de Mana para cada Turno de duração adicional.",2 Turnos,"
- Reflete qualquer ataque à distância (incluindo magias do tipo Projétil) de volta para o atacante.
- Se o teste de ataque do atacante for bem-sucedido, ele se acerta; caso contrário, ele vê o projétil voar de volta em sua direção e errar o alvo. ","
- O efeito no jogo é como se o projétil tivesse ricocheteado diretamente do alvo da magia para o atacante."
MAN-0066,REVERTER PROJÉTEIS | D,Arcanomancia,Reverter Projéteis,D,Experiente,Proteção,"
- Moldar Mana
- Escudo de Projéteis",8,1 Turno,Alvo Único,5 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcance adicional.
- +4 de Mana para cada Turno de duração adicional.",2 Turnos,"
- Reflete qualquer ataque à distância (incluindo magias do tipo Projétil) de volta para o atacante.
- Se o teste de ataque do atacante for bem-sucedido, ele se acerta; caso contrário, ele vê o projétil voar de volta em sua direção e errar o alvo. ","
- O efeito no jogo é como se o projétil tivesse ricocheteado diretamente do alvo da magia para o atacante."
MAN-0067,REVERTER PROJÉTEIS | D,Arcanomancia,Reverter Projéteis,D,Veterano,Proteção,"
- Moldar Mana
- Escudo de Projéteis",8,1 Turno,Alvo Único,8 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 2 Hex de raio de alcance adicionais.
- +3 de Mana para cada Turno de duração adicional.",3 Turnos,"
- Reflete qualquer ataque à distância (incluindo magias do tipo Projétil) de volta para o atacante.
- Se o teste de ataque do atacante for bem-sucedido, ele se acerta; caso contrário, ele vê o projétil voar de volta em sua direção e errar o alvo. ","
- O efeito no jogo é como se o projétil tivesse ricocheteado diretamente do alvo da magia para o atacante."
MAN-0068,REVERTER PROJÉTEIS | D,Arcanomancia,Reverter Projéteis,D,Especialista,Proteção,"
- Moldar Mana
- Escudo de Projéteis",8,1 Turno,Alvo Único,12 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 2 Hex de raio de alcance adicionais.
- +2 de Mana para cada Turno de duração adicional.
",3 Turnos,"
- Reflete qualquer ataque à distância (incluindo magias do tipo Projétil) de volta para o atacante.
- Se o teste de ataque do atacante for bem-sucedido, ele se acerta; caso contrário, ele vê o projétil voar de volta em sua direção e errar o alvo. ","
- O efeito no jogo é como se o projétil tivesse ricocheteado diretamente do alvo da magia para o atacante."
MAN-0069,REVERTER PROJÉTEIS | D,Arcanomancia,Reverter Projéteis,D,Mestre,Proteção,"
- Moldar Mana
- Escudo de Projéteis",8,Instantâneo,Alvo Único,15 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 3 Hex de raio de alcance adicionais.
- +1 de Mana para cada Turno de duração adicional.",5 Turnos,"
- Reflete qualquer ataque à distância (incluindo magias do tipo Projétil) de volta para o atacante.
- Se o teste de ataque do atacante for bem-sucedido, ele se acerta; caso contrário, ele vê o projétil voar de volta em sua direção e errar o alvo. ","
- O efeito no jogo é como se o projétil tivesse ricocheteado diretamente do alvo da magia para o atacante."
MAN-0070,ARREMESAR FEITIÇO | F,Arcanomancia,Arremesar Feitiço,F,Aprendiz,Projétil,"
- Moldar Mana",0,Instantâneo,Feitiço,IQ x 1 Hex,1 Hex,"

- +1 de Mana para cada 1 Hex de alcance adicionais.",Instantâneo,"
- Magia base para feitiços do tipo Projétil.","
- +1 de Dano Arcano para o feitiço arremessado."
MAN-0071,ARREMESAR FEITIÇO | F,Arcanomancia,Arremesar Feitiço,F,Experiente,Projétil,"
- Moldar Mana",0,Instantâneo,Feitiço,IQ x 2 Hex,1 Hex,"

- +1 de Mana para cada 1 Hex de alcance adicionais.",Instantâneo,"
- Magia base para feitiços do tipo Projétil.","
- +1 de Dano Arcano para o feitiço arremessado."
MAN-0072,ARREMESAR FEITIÇO | F,Arcanomancia,Arremesar Feitiço,F,Veterano,Projétil,"
- Moldar Mana",0,Instantâneo,Feitiço,IQ x 3 Hex,1 Hex,"
- +1 de Mana para cada 2 Hex de alcance adicionais.",Instantâneo,"
- Magia base para feitiços do tipo Projétil.","
- +2 de Dano Arcano para o feitiço arremessado."
MAN-0073,ARREMESAR FEITIÇO | F,Arcanomancia,Arremesar Feitiço,F,Especialista,Projétil,"
- Moldar Mana",0,Instantâneo,Feitiço,IQ x 4 Hex,1 Hex,"
- +1 de Mana para cada 2 Hex de alcance adicionais.",Instantâneo,"
- Magia base para feitiços do tipo Projétil.","
- +2 de Dano Arcano para o feitiço arremessado."
MAN-0074,ARREMESAR FEITIÇO | F,Arcanomancia,Arremesar Feitiço,F,Mestre,Projétil,"
- Moldar Mana",0,Instantâneo,Feitiço,IQ x 5 Hex,1 Hex,"
- +1 de Mana para cada 3 Hex de alcance adicionais.",Instantâneo,"
- Magia base para feitiços do tipo Projétil.","
- +3 de Dano Arcano para o feitiço arremessado."
MAN-0075,MARCAR | F,Arcanomancia,Marcar,F,Aprendiz,Detecção,"
- Moldar Mana",2,1 Turno,Alvo Único,Indefinida,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcance adicional.
- +5 de Mana para cada dia de duração adicional.",1 Dia,"
- O conjurador marca um objeto ou ser ao tocá-lo.",
MAN-0076,MARCAR | F,Arcanomancia,Marcar,F,Experiente,Detecção,"
- Moldar Mana",2,1 Turno,Alvo Único,Indefinida,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcance adicional.
- +4 de Mana para cada 7 dias de duração adicional.",7 Dias,"
- O conjurador marca um objeto ou ser ao tocá-lo.",
MAN-0077,MARCAR | F,Arcanomancia,Marcar,F,Veterano,Detecção,"
- Moldar Mana",2,1 Turno,Alvo Único,Indefinida,Área ocupada pelo alvo,"
- +1 de Mana para cada 2 Hex de raio de alcance adicionais.
- +3 de Mana para cada 14 dias de duração adicional.",14 Dias,"
- O conjurador marca um objeto ou ser ao tocá-lo.",
MAN-0078,MARCAR | F,Arcanomancia,Marcar,F,Especialista,Detecção,"
- Moldar Mana",2,1 Turno,Alvo Único,Indefinida,Área ocupada pelo alvo,"
- +1 de Mana para cada 2 Hex de raio de alcance adicionais.
- +2 de Mana para cada 21 dias de duração adicional.
",21 Dias,"
- O conjurador marca um objeto ou ser ao tocá-lo.",
MAN-0079,MARCAR | F,Arcanomancia,Marcar,F,Mestre,Detecção,"
- Moldar Mana",2,Instantâneo,Alvo Único,Indefinida,Área ocupada pelo alvo,"
- +1 de Mana para cada 3 Hex de raio de alcance adicionais.
- +1 de Mana para cada30 dias de duração adicional.",30 Dias,"
- O conjurador marca um objeto ou ser ao tocá-lo.",
MAN-0080,BUSCAR | F,Arcanomancia,Buscar,F,Aprendiz,Detecção,"
- Moldar Mana
- Marcar",2,1 Turno,Alvo Único,10 Hex,Área ocupada pelo alvo,"
- 11-20 Hex: Custo 2, NH-1
- 20-100 Hex: Custo 3, NH-2
- 101-500 Hex: Custo 4, NH-3
- 501 Hex a 1,99 km: Custo 5, NH-4
- 2 a 9,99 km: Custo 6, NH-5
- 10 a 99,99 km: Custo 7, NH-6
- 100 a 999,99 km: Custo 8, NH-7
E assim por diante, com custo +1 e habilidade -1 para cada aumento de 10x na distância.",Instantâneo,"
- O conjurador consegue encontrar um obejto ou ser, desde que já o tenha visto pessoalmente, em qualquer lugar no mundo. Porém, quanto maior a distância menor será a precisão.","
- Caso a entidade esteja afetada pelo feitiço Marcar o feitiço irá retornar a localização exata."
MAN-0081,BUSCAR | F,Arcanomancia,Buscar,F,Experiente,Detecção,"
- Moldar Mana
- Marcar",2,1 Turno,Alvo Único,20 Hex,Área ocupada pelo alvo,"
- 20-100 Hex: Custo 2, NH-1
- 101-500 Hex: Custo 3, NH-2
- 501 Hex a 1,99 km: Custo 4, NH-3
- 2 a 9,99 km: Custo 5, NH-4
- 10 a 99,99 km: Custo 6, NH-5
- 100 a 999,99 km: Custo 7, NH-6
E assim por diante, com custo +1 e habilidade -1 para cada aumento de 10x na distância.",Instantâneo,"
- O conjurador consegue encontrar um obejto ou ser, desde que já o tenha visto pessoalmente, em qualquer lugar no mundo. Porém, quanto maior a distância menor será a precisão.","
- Caso a entidade esteja afetada pelo feitiço Marcar o feitiço irá retornar a localização exata."
MAN-0082,BUSCAR | F,Arcanomancia,Buscar,F,Veterano,Detecção,"
- Moldar Mana
- Marcar",2,1 Turno,Alvo Único,100 Hex,Área ocupada pelo alvo,"
- 101-500 Hex: Custo 2, NH-1
- 501 Hex a 1,99 km: Custo 3, NH-2
- 2 a 9,99 km: Custo 4, NH-3
- 10 a 99,99 km: Custo 5, NH-4
- 100 a 999,99 km: Custo 6, NH-5
E assim por diante, com custo +1 e habilidade -1 para cada aumento de 10x na distância.",Instantâneo,"
- O conjurador consegue encontrar um obejto ou ser, desde que já o tenha visto pessoalmente, em qualquer lugar no mundo. Porém, quanto maior a distância menor será a precisão.","
- Caso a entidade esteja afetada pelo feitiço Marcar o feitiço irá retornar a localização exata."
MAN-0083,BUSCAR | F,Arcanomancia,Buscar,F,Especialista,Detecção,"
- Moldar Mana
- Marcar",2,1 Turno,Alvo Único,500 Hex,Área ocupada pelo alvo,"
- 501 Hex a 1,99 km: Custo 2, NH-1
- 2 a 9,99 km: Custo 3, NH-2
- 10 a 99,99 km: Custo 4, NH-3
- 100 a 999,99 km: Custo 5, NH-4
E assim por diante, com custo +1 e habilidade -1 para cada aumento de 10x na distância.",Instantâneo,"
- O conjurador consegue encontrar um obejto ou ser, desde que já o tenha visto pessoalmente, em qualquer lugar no mundo. Porém, quanto maior a distância menor será a precisão.","
- Caso a entidade esteja afetada pelo feitiço Marcar o feitiço irá retornar a localização exata."
MAN-0084,BUSCAR | F,Arcanomancia,Buscar,F,Mestre,Detecção,"
- Moldar Mana
- Marcar",2,Instantâneo,Alvo Único,2 Km,Área ocupada pelo alvo,"
- 2 a 9,99 km: Custo 2, NH-1
- 10 a 99,99 km: Custo 3, NH-2
- 100 a 999,99 km: Custo 4, NH-3
E assim por diante, com custo +1 e habilidade -1 para cada aumento de 10x na distância.",Instantâneo,"
- O conjurador consegue encontrar um obejto ou ser, desde que já o tenha visto pessoalmente, em qualquer lugar no mundo. Porém, quanto maior a distância menor será a precisão.","
- Caso a entidade esteja afetada pelo feitiço Marcar o feitiço irá retornar a localização exata."
MAN-0085,MEDIR | F,Arcanomancia,Medir,F,Aprendiz,Mental,"
- Moldar Mana",2,Instantâneo,Self,Linha de Visão,Self,,Instantâneo,"
- O conjurador obtém as dimensões de um objeto, desde que este esteja em seu campo de visão.
- O conjurador pode utilizar esse feitiço para medir a distância entre ele e algo que esteja em seu campo de visão.","
-Se utilizado antes de um feitiço do tipo Projétil ou ação que se beneficie da manobra Mirar, concede um bônus de +1."
MAN-0086,MEDIR | F,Arcanomancia,Medir,F,Experiente,Mental,"
- Moldar Mana",2,Instantâneo,Self,Linha de Visão,Self,,Instantâneo,"
- O conjurador obtém as dimensões de um objeto, desde que este esteja em seu campo de visão.
- O conjurador pode utilizar esse feitiço para medir a distância entre ele e algo que esteja em seu campo de visão.","
-Se utilizado antes de um feitiço do tipo Projétil ou ação que se beneficie da manobra Mirar, concede um bônus de +2."
MAN-0087,MEDIR | F,Arcanomancia,Medir,F,Veterano,Mental,"
- Moldar Mana",2,Instantâneo,Self,Linha de Visão,Self,,Instantâneo,"
- O conjurador obtém as dimensões de um objeto, desde que este esteja em seu campo de visão.
- O conjurador pode utilizar esse feitiço para medir a distância entre ele e algo que esteja em seu campo de visão.","
-Se utilizado antes de um feitiço do tipo Projétil ou ação que se beneficie da manobra Mirar, concede um bônus de +3."
MAN-0088,MEDIR | F,Arcanomancia,Medir,F,Especialista,Mental,"
- Moldar Mana",2,Instantâneo,Self,Linha de Visão,Self,,Instantâneo,"
- O conjurador obtém as dimensões de um objeto, desde que este esteja em seu campo de visão.
- O conjurador pode utilizar esse feitiço para medir a distância entre ele e algo que esteja em seu campo de visão.","
-Se utilizado antes de um feitiço do tipo Projétil ou ação que se beneficie da manobra Mirar, concede um bônus de +4."
